id;relid;year;active_year;code_status;type_of_violence;conflict_dset_id;conflict_new_id;conflict_name;dyad_dset_id;dyad_new_id;dyad_name;side_a_dset_id;side_a_new_id;side_a;side_b_dset_id;side_b_new_id;side_b;number_of_sources;source_article;source_office;source_date;source_headline;source_original;where_prec;where_coordinates;where_description;adm_1;adm_2;latitude;longitude;geom_wkt;priogrid_gid;country;country_id;region;event_clarity;date_prec;date_start;date_end;deaths_a;deaths_b;deaths_civilians;deaths_unknown;best_est;high_est;low_est
194247;NIR-2015-1-14668-0;2015;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Vox Peccavi,2015-04-29,26 March""";Vox Peccavi;29/04/2015;26 March;;1;Dewa Kargueri village;Klagueri (Dewa Kargueri), Diffa region;Diffa region;Diffa department;13.427458;12.807431;POINT (12.807431 13.427458);148706;Niger;436;Africa;1;1;03/26/2015 00:00:00;03/26/2015 00:00:00;0;0;1;0;1;1;1
434216;NIR-2022-1-15174-2;2022;True;Clear;1;430;430;Niger: Government;15174,0;15174;Government of Niger - JNIM;75;75;Government of Niger;6716;6716;JNIM;2;"""Agence France Presse,2022-03-06,Five Niger soldiers killed in IED explosion""";;;;;;;;;;;;;;;;;;;;;;;;;;;
506779;AFG-2023-3-973-447.1;2023;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""Crisis Watch ,2024-01-09,Niger: December 2023 """;;;;;;;;;;;;;;;;;;;;;;;;;;;
506780;BEN-2023-3-15136-152;2023;True;Clear;3;6716;13968;JNIM - Civilians;6716,0;15136;JNIM - Civilians;6716;6716;JNIM;9999;1;Civilians;1;"""Crisis Watch ,2024-01-09,Niger: December 2023 """;Crisis Watch;09/01/2024;Niger: December 2023;;1;Tondia village;Tondia village, Gotheye department;Tillabéri region;Tera department;13.861100;1.065916;POINT (1.0659167 13.8611);149403;Niger;436;Africa;1;1;12/03/2023 00:00;12/03/2023 00:00;0;0;2;0;2;2;2
506782;NIR-2023-1-14668-51.1;2023;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisis Watch ,2024-01-09,Niger: December 2023 """;Crisis Watch;09/01/2024;Niger: December 2023;;2;Bani Bangou town;Abala and Banibangou areas;Tillabéri region;Ouallam department;15.041600;2.703700;POINT (2.7037 15.0416);151566;Niger;436;Africa;2;3;11/27/2023 00:00:00;12/03/2023 00:00;0;1;0;0;1;1;1
506783;NIR-2023-1-14668-51.2;2023;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisis Watch ,2024-01-09,Niger: December 2023 """;Crisis Watch;09/01/2024;Niger: December 2023;;2;Abala town;Abala and Banibangou areas;Tillabéri region;Filingué department;14.930532;3.432373;POINT (3.432373 14.930532);150847;Niger;436;Africa;2;3;11/27/2023 00:00:00;12/03/2023 00:00;0;1;0;0;1;1;1
41170;MAA-2012-1-806-3;2012;False;Clear;1;442;442;Mauritania: Government;909,0;909;Government of Mauritania - AQIM;74;74;Government of Mauritania;539;539;AQIM;-1;Africa Research Bulletin, July 2012, 49(6), pp. 19315-19318;;;;local sources;3;Arlit department;Beer Hasbi area;Agadez region;Arlit department;18.500000;7.500000;POINT (7.5 18.5);156616;Niger;436;Africa;1;1;06/14/2012 00:00:00;06/14/2012 00:00:00;1;0;0;0;1;1;1
325592;NIR-2019-1-15174-0;2019;False;Clear;1;430;430;Niger: Government;15174,0;15174;Government of Niger - JNIM;75;75;Government of Niger;6716;6716;JNIM;2;"""Menastream on Twitter,2019-12-29,#Niger""";;;;;;;;;;;;;;;;;;;;;;;;;;;
449782;NIR-2022-1-14668-34;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisis Watch ,2022-10-07,Africa: Niger September 2022""";Crisis Watch;07/10/2022;Africa: Niger September 2022;Crisis Watch;3;Tera department;Tera department, Tillaberry region;Tillabéri region;Tera department;14.186000;0.853000;POINT (0.853 14.186);150122;Niger;436;Africa;1;1;09/14/2022 00:00:00;09/14/2022 00:00:00;0;8;0;0;8;8;8
477031;NIR-2023-2-9959-0.2;2023;False;Clear;2;9959;9349;Djerma (Zherma) - Fulani;9959,0;9959;Djerma (Zherma) - Fulani;1314;1314;Djerma (Zherma);607;607;Fulani;1;"""Crisis Watch ,2023-06-06,Niger: May 2023 """;Crisis Watch;06/06/2023;Niger: May 2023;Crisis Watch;2;Ayorou town;Dessa, Kandadji and Ayorou communes;Tillabéri region;Tillabéri department;14.730750;0.917390;POINT (0.91739 14.73075);150842;Niger;436;Africa;1;4;04/24/2023 00:00:00;05/07/2023 00:00;0;0;0;3;3;4;3
477032;NIR-2023-2-9959-0.3;2023;False;Clear;2;9959;9349;Djerma (Zherma) - Fulani;9959,0;9959;Djerma (Zherma) - Fulani;1314;1314;Djerma (Zherma);607;607;Fulani;1;"""Crisis Watch ,2023-06-06,Niger: May 2023 """;Crisis Watch;06/06/2023;Niger: May 2023;Crisis Watch;2;Kandadji commune;Dessa, Kandadji and Ayorou communes;Tillabéri region;Tillabéri department;14.624567;0.966463;POINT (0.966463 14.624567);150842;Niger;436;Africa;1;4;04/24/2023 00:00:00;05/07/2023 00:00;0;0;0;3;3;3;4
434238;NIG-2022-3-2332-22;2022;True;Clear;3;1051;1850;JAS - Civilians;1051,0;2332;JAS - Civilians;1051;1051;JAS;9999;1;Civilians;2;"""Agence France Presse,2022-03-09,10 killed by jihadists in southeast Niger""";;;;;;;;;;;;;;;;;;;;;;;;;;;
449784;NIG-2022-3-2332-33;2022;True;Clear;3;1051;1850;JAS - Civilians;1051,0;2332;JAS - Civilians;1051;1051;JAS;9999;1;Civilians;1;"""Crisis Watch ,2022-10-07,Africa: Niger September 2022""";Crisis Watch;07/10/2022;Africa: Niger September 2022;Crisis Watch;1;Bosso town;Bosso village (Bosso department), Diffa region (south east);Diffa region;Diffa department;13.698690;13.309510;POINT (13.30951 13.69869);149427;Niger;436;Africa;1;1;09/03/2022 00:00;09/03/2022 00:00;0;0;3;0;3;3;3
258613;NIR-2018-1-14668-5;2018;True;Clear;1;13639;04/05/1937;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;4;"""BBC Monitoring Africa,2018-07-02,Nigeria Islamists kill 10 soldiers in south-eastern Niger""";;;;;;;;;;;;;;;;;;;;;;;;;;;
287109;NIR-2019-1-14668-13;2019;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Agence France Presse,2019-06-03,Niger says it thwarts four suicide bombers near fuel depot""";Agence France Presse;03/06/2019;Niger says it thwarts four suicide bombers near fuel depot;local sources;1;Diffa town;at the city of Diffa near the Nigerien Company for Oil Storage;Diffa region;Diffa department;13.315360;12.611350;POINT (12.61135 13.31536);148706;Niger;436;Africa;1;1;06/02/2019 00:00;06/02/2019 00:00;0;4;0;0;4;4;4
349103;NIR-2020-1-14668-32;2020;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""@TomaszRolbiecki,2020-07-26,Yesterday ISWAP claimed an ambush""";@TomaszRolbiecki;26/07/2020;Yesterday ISWAP claimed an ambush;ISWAP;1;Diffa town;in Diffa;;;;;;;;;;;;;;;;;;;;
434243;NIR-2022-1-14668-5;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""@MENASTREAM,2022-03-26,#Niger: IS-Sahel (formerly ISGS/ISWAP-GS) claimed ambush that killed at least 5 Nigerien soldiers""";;;;;;;;;;;;;;;;;;;;;;;;;;;
436600;AFG-2022-3-973-178;2022;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""BBC Monitoring Africa,2022-04-26,IS images show killing of 'Christians' in Niger""";;;;;;;;;;;;;;;;;;;;;;;;;;;
506816;NIR-2023-1-14668-52;2023;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Lake Chad Basin Weekly Security Update,2023-12-14,Lake Chad Basin Weekly Security Update 4-10 December 2023""";Lake Chad Basin Weekly Security Update;14/12/2023;Lake Chad Basin Weekly Security Update 4-10 December 2023;ISWAP claim (through TR);1;Chétimari village;Chetimari, Diffa Department;Diffa region;Diffa department;13.182150;12.422280;POINT (12.42228 13.18215);148705;Niger;436;Africa;1;1;12/01/2023 00:00;12/01/2023 00:00;0;0;0;0;0;1;0
449807;AFG-2022-3-973-484;2022;True;Clear;3;234;506;IS - Civilians;234,0;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""Crisis Watch,2022-10-07,Africa: Niger September 2022""";;;;;;;;;;;;;;;;;;;;;;;;;;;
282260;NIR-2019-1-14668-1;2019;True;Clear;1;13639;13639;Niger: Islamic State;14668,0;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;8;"""Agence France Presse,2019-03-09,Several dead in Niger Boko Haram attack: sources""";;;;;;;;;;;;;;;;;;;;;;;;;;;
"CR  Daily Trust""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CR  Daily Trust;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
499290;NIR-2023-1-15174-7;2023;True;Clear;1;430;430;Niger: Government;15174;15174;Government of Niger - JNIM;75;75;Government of Niger;6716;6716;JNIM;1;"""BBC Monitoring Africa,2023-10-18,Al-Qaeda claims string of deadly attacks in Burkina Faso, Niger""";BBC Monitoring Africa;18/10/2023;Al-Qaeda claims string of deadly attacks in Burkina Faso, Niger;JNIM claim;6;Niger;south-western Niger;;;16.000000;8.000000;POINT (8 16);153017;Niger;436;Africa;1;1;10/05/2023 00:00;10/05/2023 00:00;0;0;0;0;0;3;0
218822;NIR-2016-1-14668-0;2016;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Agence France Presse,2016-01-18,Six Niger soldiers killed by mine near Nigerian border: reports""";Agence France Presse;18/01/2016;Six Niger soldiers killed by mine near Nigerian border: reports;local authorities and media;1;Kabélawa town;Kabalewa town, Diffa region;Diffa region;Nguigmi department;13.976490;12.980810;POINT (12.98081 13.97649);149426;Niger;436;Africa;1;1;01/16/2016 00:00:00;01/16/2016 00:00:00;6;0;0;0;6;6;6
226297;NIR-2016-1-14668-1;2016;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Agence France Presse,2016-03-30,Boko Haram kill six soldiers in southeast Niger: ministry""";Agence France Presse;30/03/2016;Boko Haram kill six soldiers in southeast Niger: ministry;the interior ministry;2;Diffa town;20 kilometres (12 miles) from Diffa;Diffa region;Diffa department;13.315360;12.611350;POINT (12.61135 13.31536);148706;Niger;436;Africa;1;1;03/30/2016 00:00:00;03/30/2016 00:00:00;6;0;0;0;6;6;6
390480;AFG-2021-3-973-210;2021;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;17/05/1927;01/01/1900;Civilians;08/01/1900;"""BBC Monitoring Africa,2021-05-21,IS belatedly claims major Niger attacks that killed civilians""";;;;;;;;;;;;;;;;;;;;;;;;;;;
25008;NIR-1992-1-761-16;1992;True;Clear;1;430;430;Niger: Government;895;895;Government of Niger - FLAA;75;75;Government of Niger;524;524;FLAA;-1;Africa Confidential (AC) Vol 33, No 22, 4;;;;;4;Agadez region;Agadez Region;Agadez region;;19.750000;10.250000;POINT (10.25 19.75);158061;Niger;436;Africa;1;1;08/31/1992 00:00:00;08/31/1992 00:00:00;1;0;0;0;1;1;1
25015;NIR-1991-1-761-11;1991;True;Clear;1;430;430;Niger: Government;895;895;Government of Niger - FLAA;75;75;Government of Niger;524;524;FLAA;-1;http://www.unhcr.org/refworld/topic,463af2212,469f2e792,469f38c2104,0.html;;;;;6;Niger;Niger;;;16.000000;8.000000;POINT (8 16);153017;Niger;436;Africa;2;4;12/01/1991 00:00;12/31/1991 00:00:00;0;4;0;0;4;4;4
25017;NIR-1991-1-761-7;1991;True;Clear;1;430;430;Niger: Government;895;895;Government of Niger - FLAA;75;75;Government of Niger;524;524;FLAA;-1;Reuters 19/12-91;;;;;2;Iferouane town;Iferouane town (near);Agadez region;Arlit department;19.062500;8.420000;POINT (8.42 19.0625);157337;Niger;436;Africa;1;1;12/12/1991 00:00;12/12/1991 00:00;0;3;0;0;3;3;3
25020;NIR-1991-1-761-9;1991;True;Clear;1;430;430;Niger: Government;895;895;Government of Niger - FLAA;75;75;Government of Niger;524;524;FLAA;-1;Reuters 27/12-91;;;;;1;Mangaize town;Mangaize town;Tillabéri region;Ouallam department;14.682700;1.953800;POINT (1.9538 14.6827);150844;Niger;436;Africa;1;2;12/25/1991 00:00:00;12/26/1991 00:00:00;1;0;0;0;1;1;1
25035;NIR-1992-1-761-8;1992;True;Clear;1;430;430;Niger: Government;895;895;Government of Niger - FLAA;75;75;Government of Niger;524;524;FLAA;-1;Reuters 24/3-92;;;;;2;Assamakka town;Assamakka town (near);Agadez region;Tchighozerine department;19.366667;5.800000;POINT (5.8 19.366667);157332;Niger;436;Africa;1;1;03/21/1992 00:00:00;03/21/1992 00:00:00;0;2;0;0;2;2;2
25036;NIR-1991-1-761-12;1991;True;Clear;1;430;430;Niger: Government;895;895;Government of Niger - FLAA;75;75;Government of Niger;524;524;FLAA;-1;Reuters 7/1-92;;;;;6;Niger;Niger;;;16.000000;8.000000;POINT (8 16);153017;Niger;436;Africa;2;5;10/01/1991 00:00;12/31/1991 00:00:00;13;0;0;0;13;13;13
25103;NIR-1991-1-761-4;1991;True;Clear;1;430;430;Niger: Government;895;895;Government of Niger - FLAA;75;75;Government of Niger;524;524;FLAA;-1;Africa research bulletin (ARB) March 1992, 10511;;;;;6;Niger;Niger;;;16.000000;8.000000;POINT (8 16);153017;Niger;436;Africa;2;4;10/01/1991 00:00;10/31/1991 00:00:00;0;11;0;7;18;18;18
438832;NIR-2022-1-14668-15;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""Agence France Presse,2022-05-25,Niger says army killed 40 jihadists on Lake Chad islands""";;;;;;;;;;;;;;;;;;;;;;;;;;;
319743;NIR-2019-1-14668-34;2019;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisis Watch,2019-11-30,Niger  NOVEMBER 2019""";Crisis Watch;30/11/2019;Niger  NOVEMBER 2019;Crisis Watch;1;Firgoun village;Firgoun, near Ayorou town;Tillabéri region;Tillabéri department;14.808928;0.877841;POINT (0.877841 14.808928);150842;Niger;436;Africa;1;1;11/01/2019 00:00;11/01/2019 00:00;0;0;0;1;1;1;1
319760;NIR-2019-1-14668-35;2019;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisis Watch,2019-11-30,Niger  NOVEMBER 2019""";Crisis Watch;30/11/2019;Niger  NOVEMBER 2019;Crisis Watch;;;;;;;;;;;;;;;;;;;;;;;
5961;ALG-2004-1-4-56;2004;True;Clear;1;386;386;Algeria: Government;830;830;Government of Algeria - AQIM;109;109;Government of Algeria;539;539;AQIM;-1;"Reuters News, 30 April 2004, ""Niger army kills 4 Algerian militants - officials.";;;;military officials in Niger;2;Tassara town;Tassara town (near);Tahoua region;;16.804722;5.644167;POINT (5.644167 16.804722);153732;Niger;436;Africa;1;1;04/30/2004 00:00:00;04/30/2004 00:00:00;0;4;0;0;4;4;4
194343;NIR-2015-1-14668-2;2015;True;Clear;1;13639;04/05/1937;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;4;"""All Africa,2015-04-27,Boko Haram Attacks Army Base in Niger""";;;;;;;;;;;;;;;;;;;;;;;;;;;
194344;IRQ-2015-3-1076-293;2015;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""Reuters News,2015-04-28,More than 200 killed in Niger, Boko Haram weekend battle""";;;;;;;;;;;;;;;;;;;;;;;;;;;
349240;AFG-2020-3-973-143;2020;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Crisis Watch,2020-07-31,Niger JULY 2020""";Crisis Watch;31/07/2020;Niger JULY 2020;Crisis Watch;1;N'Garoua Gana village;N’Garoua Gana village;;;;;;;;;;;;;;;;;;;;
349241;AFG-2020-3-973-144;2020;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Crisis Watch,2020-07-31,Niger JULY 2020""";Crisis Watch;31/07/2020;Niger JULY 2020;Crisis Watch;3;Filingué department;in Filingue area;Tillabéri region;Filingué department;14.549358;3.410647;POINT (3.410647 14.549358);150847;Niger;436;Africa;1;1;07/03/2020 00:00;07/03/2020 00:00;0;0;3;0;3;3;3
349242;AFG-2020-3-973-145;2020;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Crisis Watch,2020-07-31,Niger JULY 2020""";Crisis Watch;31/07/2020;Niger JULY 2020;Crisis Watch;2;Ayorou town;in Ayorou area;Tillabéri region;Tillabéri department;14.730750;0.917390;POINT (0.91739 14.73075);150842;Niger;436;Africa;1;1;07/31/2020 00:00:00;07/31/2020 00:00:00;0;0;2;0;2;2;2
506863;NIR-2023-1-14668-53;2023;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Lake Chad Basin Weekly Security Update,2023-12-28,Lake Chad Basin Weekly Security Update 18-24 December 2023""";Lake Chad Basin Weekly Security Update;28/12/2023;Lake Chad Basin Weekly Security Update 18-24 December 2023;ISWAP claim (through TR);1;Chétimari village;Near Chetimari, Diffa Department;Diffa region;Diffa department;13.182150;12.422280;POINT (12.42228 13.18215);148705;Niger;436;Africa;1;1;12/22/2023 00:00:00;12/22/2023 00:00:00;0;0;0;0;0;3;0
322745;NIR-2019-1-14668-41;2019;True;Clear;1;13639;04/05/1937;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;4;"""Agence France Presse,2019-12-26,14 troops killed in ambush in western Niger""";;;;;;;;;;;;;;;;;;;;;;;;;;;
425843;NIR-2021-1-14668-46;2021;True;Clear;01/01/1900;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;3;"""Agence France Presse,2021-12-21,French army says killed suspect in 2020 murders of aid workers in Niger""";;;;;;;;;;;;;;;;;;;;;;;;;;;
231155;NIR-2016-1-14668-5;2016;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Reuters News,2016-09-14,Clash with Boko Haram in Niger kills five soldiers, 30 militants""";Reuters News;14/09/2016;Clash with Boko Haram in Niger kills five soldiers, 30 militants;Niger's army;;;;;;;;;;;;;;;;;;;;;;;
390583;AFG-2021-3-973-595;2021;True;Clear;3;234;20/05/1901;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;4;"""Reuters News,2021-03-24,At least 10 killed in southern Niger attacks: security source""";;;;;;;;;;;;;;;;;;;;;;;;;;;
299978;AFG-2019-3-973-108;2019;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""Agence France Presse,2019-08-24,Twelve dead in Niger Boko Haram village attack""";;;;;;;;;;;;;;;;;;;;;;;;;;;
425861;NIR-2021-1-15174-6;2021;True;Clear;01/01/1900;430;430;Niger: Government;15174;15174;Government of Niger - JNIM;75;75;Government of Niger;6716;6716;JNIM;3;"""Agence France Presse,2021-12-24,At least six killed in double jihadist attack in Niger""";;;;;;;;;;;;;;;;;;;;;;;;;;;
493033;NIR-2023-1-15174-5;2023;True;Clear;1;430;430;Niger: Government;15174;15174;Government of Niger - JNIM;75;75;Government of Niger;6716;6716;JNIM;1;"""Crisis Watch ,2023-10-06,Niger: September 2023 """;Crisis Watch;06/10/2023;Niger: September 2023;Crisis Watch;2;Ouro Gueladjo village;Near Ouro Gueladjo, Say department;Tillabéri region;Say department;13.096145;2.009777;POINT (2.009777 13.096145);148685;Niger;436;Africa;1;1;09/04/2023 00:00;09/04/2023 00:00;0;10;0;0;10;10;10
375336;AFG-2020-3-973-300;2020;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""@Nomade_Sahelien,2020-12-15,#Niger : le 14/12/20, une dizaine""";@Nomade_Sahelien;15/12/2020;#Niger : le 14/12/20, une dizaine;;1;Karidjo Koira village;Karidjo Koira;;;;;;;;;;;;;;;;;;;;
374813;AFG-2021-3-973-277;2021;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;10;"""Reuters News,2021-01-03,At least 70 killed in suspected militant attacks in Niger - security sources""";;;;;;;;;;;;;;;;;;;;;;;;;;;
493037;AFG-2023-3-973-329;2023;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Crisis Watch ,2023-10-06,Niger: September 2023 """;Crisis Watch;06/10/2023;Niger: September 2023;Crisis Watch;1;Garin Wadey village;Garin Wadey town, Abala department;Tillabéri region;Filingué department;14.916433;3.177016;POINT (3.1770167 14.9164333);150847;Niger;436;Africa;1;1;09/13/2023 00:00:00;09/13/2023 00:00:00;0;0;1;0;1;1;1
436719;AFG-2022-2-15023-10;2022;True;Clear;2;15023;13884;IS - JAS;15023;15023;IS - JAS;234;234;IS;1051;1051;JAS;1;"""Crisiswatch,2022-05-01,Niger APRIL 2022""";Crisiswatch;01/05/2022;Niger APRIL 2022;CrisisWatch;5;Bosso commune;in Bosso commune;Diffa region;Diffa department;13.727346;13.216045;POINT (13.216045 13.727346);149427;Niger;436;Africa;2;2;04/09/2022 00:00;04/10/2022 00:00;0;0;0;14;14;14;14
436725;NIR-2022-1-14668-12;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisiswatch,2022-05-01,Niger APRIL 2022""";Crisiswatch;01/05/2022;Niger APRIL 2022;CrisisWatch;6;Niger;in Dosso, Tahoua, Tillabery, and Diffa regions;;;16.000000;8.000000;POINT (8 16);153017;Niger;436;Africa;2;4;03/26/2022 00:00:00;04/02/2022 00:00;0;54;0;0;54;54;54
436728;NIR-2022-1-15174-14;2022;True;Clear;1;430;430;Niger: Government;15174;15174;Government of Niger - JNIM;75;75;Government of Niger;6716;6716;JNIM;1;"""Crisiswatch,2022-05-01,Niger APRIL 2022""";Crisiswatch;01/05/2022;Niger APRIL 2022;CrisisWatch;5;Torodi commune;in tri-border area / Torodi department;Tillabéri region;Say department;13.169000;1.495000;POINT (1.495 13.169);148683;Niger;436;Africa;1;1;04/05/2022 00:00;04/05/2022 00:00;0;37;0;0;37;37;37
254873;NIR-2018-1-14668-3;2018;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Agence France Presse,2018-03-13,Three Niger police killed in suspected jihadist attack""";Agence France Presse;13/03/2018;Three Niger police killed in suspected jihadist attack;the defence ministry;1;Goube village;Goube, about 40 kilometres north of the capital Niamey;Tillabéri region;Kollo department;13.868000;2.071000;POINT (2.071 13.868);149405;Niger;436;Africa;1;1;03/12/2018 00:00;03/12/2018 00:00;3;0;0;0;3;3;3
434444;AFG-2022-3-973-694;2022;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""Agence France Presse,2022-03-17,Attack on bus, truck kills 21 in Niger: sources""";;;;;;;;;;;;;;;;;;;;;;;;;;;
282444;AFG-2019-3-973-42;2019;True;Clear;03/01/1900;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;3;"""Agence France Presse,2019-03-22,Twenty-three soldiers in Chad killed in Boko Haram raid""";;;;;;;;;;;;;;;;;;;;;;;;;;;
231234;AFG-2016-3-1076-24;2016;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Agence France Presse,2016-09-03,Five dead in first east Niger Boko Haram attack in 3 months: governor""";Agence France Presse;03/09/2016;Five dead in first east Niger Boko Haram attack in 3 months: governor;Governor of the Diffa border region, Dan Dano Mahaman Laouali;1;Toumour village;Toumour village, Diffa region;Diffa region;Diffa department;13.667930;13.127670;POINT (13.12767 13.66793);149427;Niger;436;Africa;1;1;09/02/2016 00:00;09/02/2016 00:00;0;0;5;0;5;5;5
282449;AFG-2019-3-973-214.1;2019;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;4;"""Agence France Presse,2019-03-24,Boko Haram kill 7 Niger villagers near Nigeria border""";;;;;;;;;;;;;;;;;;;;;;;;;;;
322991;AFG-2019-3-973-205;2019;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Crisis Watch,2019-12-31,Niger  DECEMBER 2019""";Crisis Watch;31/12/2019;Niger  DECEMBER 2019;Crisis Watch;;;;;;;;;;;;;;;;;;;;;;;
475030;NIR-2023-1-14668-10;2023;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""WAMAP ,2023-03-10,#Niger | 09/03 Operations bulletin for #FAN 05/2023""";WAMAP;10/03/2023;#Niger | 09/03 Operations bulletin for #FAN 05/2023;Ministry of Defense statement;3;Tera department;Tera department;Tillabéri region;Tera department;14.186000;0.853000;POINT (0.853 14.186);150122;Niger;436;Africa;1;4;02/20/2023 00:00:00;02/28/2023 00:00:00;0;1;0;0;1;1;1
501699;NIG-2023-1-640-39;2023;True;Clear;1;297;297;Nigeria: Government;640;640;Government of Nigeria - JAS;84;84;Government of Nigeria;1051;1051;JAS;2;"""Zagazola,2023-11-29,Troops of MNJTF Sector 4 in Niger 🇳🇪 Repel Boko Haram Attack, Neutralise Terrorists""";;;;;;;;;;;;;;;;;;;;;;;;;;;
231251;NIR-2016-1-14668-7;2016;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Agence France Presse,2016-09-11,Boko Haram blamed after road attack in NE Nigeria""";Agence France Presse;11/09/2016;Boko Haram blamed after road attack in NE Nigeria;Multi-National Joint Task Force (MNJTF) spokesman Colonel Muhammad Dole;1;Baroua village;Baroua village (around);Diffa region;Diffa department;13.882380;13.173330;POINT (13.17333 13.88238);149427;Niger;436;Africa;1;2;09/08/2016 00:00;09/09/2016 00:00;2;4;0;0;6;6;6
282471;NIR-2019-1-14668-5;2019;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;7;"""Agence France Presse,2019-03-27,Boko Haram attacks in eastern Niger leave a dozen dead: mayor""";;;;;;;;;;;;;;;;;;;;;;;;;;;
"CR  Medecins Sans Frontieres""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CR  Medecins Sans Frontieres;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
